AGC dLB	庇古
AGC h1G	庇蔭
AGC kyC	庇佑/庇祐
AGE CXB	悲憤
AGE DsA	悲鳴
AGE FcC	悲歎
AGE GAC	悲慟
AGE GMA	悲啼
AGE GkC	悲悼
AGE OMA	悲悽
AGE OSI	悲催
AGE OgD	悲切
AGE OvD	悲戚
AGE PSI	悲摧
AGE QcI	悲酸
AGE TJC	悲楚
AGE TwD	悲惻
AGE UyA	悲愁
AGE dlA	悲歌
AGE drB	悲哽
AGE e1H	悲泣
AGF CqD	鄙薄
AGF IHB	鄙俚
AGF IVC	鄙吝
AGF IfL	鄙劣
AGF IzC	鄙陋
AGF PfC	鄙賤
AGF QfD	鄙褻
AGF RDD	鄙俗
AGF YuD	鄙斥
AGF cVA	鄙人
AGF eGC	鄙棄
AGF lGA	鄙夷
AGG AaB	祕本
AGG GzA	轡頭
AGG dgD	祕結
AGG jgK	費縣
AIA AVE	非份
AIA BiA	飛鏢
AIA BjB	飛跑
AIA CcA	飛盤
AIA DXB	飛吻
AIA DcD	飛沫
AIA DiB	飛秒
AIA DnB	飛馬
AIA DsC	非命
AIA EgB	非典
AIA EkA	飛刀
AIA EqB	非黨
AIA ExD	非得
AIA FSJ	飛腿
AIA GAD	非獨
AIA GGC	飛地
AIA GvB	飛艇
AIA GxD	非特
AIA IDA	飛龍
AIA IMB	非禮
AIA IVI	飛輪
AIA LFA	飛馳
AIA PxD	飛賊
AIA QAD	飛速
AIA QFA	非斯
AIA QfL	飛雪
AIA XuA	飛征
AIA XyA	非洲/飛舟
AIA ZNC	飛逝
AIA aJB	飛鼠
AIA aVA	飛身
AIA awA	飛升/飛昇
AIA cVA	非人
AIA d2D	飛鴿
AIA f1E	飛禽
AIA gFG	非議
AIA gJA	飛魚
AIA h1E	非音
AIA hwA	飛鷹
AIA jAA	緋紅/飛紅
AIA jtD	非核
AIA lNC	非裔
AIB AqA	匪幫
AIB GLA	匪徒
AIB GkC	匪盜
AIB jgL	匪穴
AIC E5B	沸點
AIC ZuD	沸石
AIC gJA	鯡魚
AKB DqD	府幕
AKB EMB	府邸
AKB GMC	府第
AKB GgA	莆田
AKB GzA	斧頭
AKB NHB	斧子/脯子
AKB PyC	俯就
AKB XuC	斧正
AKB YDA	俯衝
AKB ZpC	府上
AKB ZuA	府城
AKB aHC	府試
AKB eLC	府庫
AKB glK	俯臥
AKB hVD	甫一
AKB lVJ	府尹
AKC NHB	付梓
AKC OuA	付清
AKC PfA	付錢
AKC XJA	付諸
AKC aHA	賦詩
AKC aNK	賦稅
AKC d1H	付給
AKC dYD	付訖
AKC dlA	傅柯
AKC hVC	付印
AKC jgC	付現
AKC lfL	傅說
ALB A9D	補法
ALB AZD	補發
ALB AiF	譜表
ALB AkC	補報
ALB CrD	補白
ALB DcB	補滿
ALB DgA	補眠
ALB DiE	補苗
ALB DnB	補碼
ALB EOC	譜帶
ALB EcL	補裰
ALB ExA	補登
ALB FMB	補體
ALB FTA	補胎
ALB G5D	譜牒
ALB GgC	補電
ALB ILA	補爐
ALB NHB	譜子
ALB P1D	補集
ALB QfC	譜線
ALB VwD	補色
ALB ZHA	補時
ALB aNK	補稅
ALB dED	補角
ALB dMC	譜係
ALB dyC	補救
ALB eDD	譜曲
ALB eZL	補闕
ALB ekB	補考
ALB elK	補課
ALB gnA	補牙
ALB huT	補益
ALB igL	補血
ALB ilK	補貨
ALB inI	補花
ALB jED	譜學
ALB jMC	譜系
ALB jSI	補回
ALB lpD	補藥
ALB luD	補液
ALC BIB	布斐
ALC BVD	布匹
ALC CrD	布帛
ALC DcB	布滿
ALC DqD	布幕
ALC FlC	布拖
ALC GTC	布袋
ALC GkB	佈道/布道
ALC HqA	布囊
ALC I1A	布林
ALC ISI	佈雷
ALC IqB	布朗
ALC QfC	布線
ALC Z1D	布什
ALC ZJC	布署
ALC ZuA	布城
ALC dAD	布穀
ALC dVE	布巾
ALC dZC	布建
ALC gLB	佈伍/布伍
ALC hIA	布依
ALC iIA	布希
AMA DnA	蓖麻
AMA GzA	篦頭
AMA NHB	篦子
AOC AkB	貝寶
AOC DzB	貝母
AOC EhA	貝雕
AOC ElA	貝多
AOC F3D	貝塔
AOC H2A	貝南
AOC HvA	貝寧
AOC I2D	貝拉
AOC IGK	貝類
AOC QFA	貝斯
AOC QHA	貝司
AOC YHB	貝齒
AOC cFB	貝爾
AOC dlJ	貝果
AOC dyB	貝九
AOC exD	貝克
AOC eyA	貝丘
APB ALB	擺譜
APB ALC	擺布
APB DPC	擺賣
APB DcB	擺滿
APB DsA	擺明
APB GLC	擺渡
APB IAC	擺弄
APB IVI	擺輪
APB NHB	擺子
APB QfC	擺線
APB XDA	擺鐘
APB ayB	擺手
APB ecL	擺闊
APB jqJ	擺晃
AQC AQC	拜拜
AQC AXC	扒糞
AQC BpC	拜訪
AQC CFE	扒皮
AQC CXD	拜佛
AQC CfH	拜別
AQC ExA	拜登
AQC GAD	拜讀
AQC GqA	拜堂
AQC HgA	拜年
AQC I2D	扒拉
AQC IVI	拜倫
AQC IzA	扒摟
AQC NgD	拜節
AQC OgD	扒竊
AQC PfI	拜泉
AQC ZuA	拜城
AQC ayB	扒手
AQC d1E	拜金
AQC eTA	扒開
AQC hZD	拜謁
AQC iSI	扒灰
ASA E5C	杯墊
ASA NHB	杯子
ASA dcD	杯葛
ASA djC	杯珓
ASA fKC	杯具
ASC NHB	輩子
ASC cFA	輩兒
AUC B1F	廢品
AUC FCC	廢統
AUC FgD	廢鐵
AUC JHC	廢置
AUC KVL	廢黜
AUC SnA	廢渣
AUC UPA	廢柴
AUC XHB	廢止
AUC ZHA	廢時
AUC aFB	廢弛
AUC cVA	廢人
AUC cfA	廢然
AUC eJA	廢墟
AUC fyC	廢舊
AUC jRK	廢話
AUC luD	廢液
AVA GgA	濱田
AVA JFA	檳知
AVA NHB	檳子
AVA RDA	濱松
AVA XyA	檳州/濱州
AVA ZuA	檳城/濱城
AVA dEA	濱江
AVA jLA	濱湖
AVC AZD	鬢髮
AVC DkA	鬢毛
AVC NqC	殯葬
AVC dED	鬢角
AVC dpD	鬢腳
AVC eGC	擯棄
AVD DlA	畢摩
AVD DsC	畢命
AVD EgB	畢典
AVD ExD	必得
AVD IVD	觱慄/觱篥
AVD NgD	畢節
AVD QiC	畢肖
AVD QyA	必修
AVD afD	畢設
AVD awA	畢昇
AVD awC	必勝
AVD hwC	必應
AVD iaI	畢婚
AVE AVE	彬彬
AVE NHB	份子
AVE cFA	份兒
AVE grD	份額
AVH BDA	筆鋒
AVH DkC	筆帽
AVH FMC	筆替
AVH G3A	筆談
AVH GgC	筆電
AVH GzA	筆頭
AVH IwD	筆力
AVH LwD	筆直
AVH N4A	筆尖
AVH NuD	筆跡
AVH Q1A	筆心
AVH QcJ	筆算
AVH QfA	筆仙
AVH XfC	筆戰
AVH aHC	筆試
AVH bVK	筆順
AVH dnC	筆架
AVH dtA	筆耕
AVH gLC	筆誤
AVH ggC	筆硯
AVH jtL	筆劃
AVH kyB	筆友
AVH luD	筆譯
AXA AfH	分别
AXB AdB	粉板
AXB AuR	粉餅
AXB BAD	粉撲
AXB EMB	粉底
AXB GTC	粉黛
AXB GhA	粉條
AXB GzA	粉頭
AXB IuB	粉領
AXB LVA	粉塵
AXB PpA	粉牆
AXB VnA	粉砂
AXB VwD	粉色
AXB f4F	粉芡
AXB kfI	粉圓
AXC AIA	奮飛
AXC CIA	糞肥
AXC DNC	奮袂
AXC GkB	糞道
AXC HhC	糞尿
AXC NJA	糞蛆
AXC NVC	奮進
AXC OkB	糞草
AXC XfC	奮戰
AXC eHB	奮起
AXC erA	糞坑
AXC lDB	奮勇
AXD CaD	不悖
AXD ISI	弗雷
AXD XyA	弗州
AXD awA	不勝
AXD hTC	弗愛
AZA dxL	藩國
AZA eLC	藩庫
AZB AaB	坂本
AZB E5B	返點
AZB GTA	返臺
AZB IGC	返利
AZB LuA	返程
AZB NuB	坂井
AZB QpC	反相
AZB dEB	返港
AZB dnA	返家
AZB dqA	返崗
AZB dxL	返國
AZB ipA	返鄉
AZB jqA	返航
AZC DPC	販賣
AZC NHB	販子
AZC QGA	販私
AZC ZyC	販售
AZC huQ	販嬰
AZD ABD	發福
AZD ALC	發佈/發布
AZD AXB	發粉
AZD AjA	發包/髮包
AZD AkC	發報
AZD AsA	發兵
AZD BSC	發配
AZD BjA	發泡
AZD CgB	髮辮
AZD CrD	發白
AZD DIB	髮尾
AZD DXA	發文
AZD DgC	發麵
AZD DnA	發麻
AZD DpB	髮網
AZD EOC	髮帶
AZD EcI	發端
AZD F5D	發帖/發貼
AZD FAC	發痛
AZD GhA	發條
AZD I3D	髮蠟
AZD IqA	髮廊
AZD IqD	發落
AZD IyB	髮綹
AZD JpC	發脹
AZD KVL	發怵
AZD LwD	發直
AZD NpB	發獎
AZD NuD	發跡
AZD ONK	發脆
AZD OTC	髮菜
AZD PGC	發自
AZD PTA	發財
AZD PuA	發情
AZD QHA	髮絲
AZD QVA	發薪
AZD QiB	髮小
AZD QkA	發騷
AZD QpB	發想
AZD RpA	發祥
AZD TJB	發憷
AZD TPA	髮釵
AZD UyA	發愁
AZD VjA	髮梢
AZD XfC	發顫
AZD XuA	發怔
AZD YVI	發春
AZD YyC	發臭
AZD auA	發聲
AZD cVC	發軔
AZD cfJ	發軟
AZD d1H	發急/發給
AZD d2C	發紺
AZD d6D	髮夾
AZD dLA	髮箍
AZD dMC	髮髻
AZD djA	發交
AZD dnA	發家
AZD dpD	髮腳
AZD dqI	發光
AZD ecA	發刊
AZD fVN	發窘
AZD gZK	發願
AZD h2C	發暗
AZD hAD	髮屋
AZD hcC	發案
AZD iaI	發昏
AZD ilJ	發火
AZD ilK	發貨
AZD iqJ	發慌
AZD jAA	發紅
AZD jSI	發回
AZD k4A	發炎
AZD kXK	發暈/發運
AZD lNC	發洩
AZD lpB	發癢
AaB AaB	本本
AaB AkC	本報
AaB CNC	本幣
AaB DXA	本文
AaB DcD	本末
AaB DuQ	本名
AaB EMB	本底
AaB EzB	畚斗
AaB GTA	本臺
AaB GgA	本田
AaB IGJ	本壘
AaB OkB	本草
AaB PGA	本茨
AaB PHC	本字
AaB PSJ	本罪
AaB UHB	本士
AaB VwD	本色
AaB XwD	本職
AaB XyA	本州
AaB ZHB	本市
AaB cVD	本日
AaB dHA	畚箕/苯基
AaB dHB	本紀
AaB dQC	本屆
AaB dnA	本家
AaB dxL	本國
AaB eMA	本溪
AaB fHA	本期
AaB g8D	本業
AaB gFG	本義
AaB gZI	本源
AaB gZL	本月
AaB glB	本我
AaB hcD	苯胺
AaB hsB	本影
AaB ipA	本鄉
AaB jdI	苯環
AaB kGK	本位
AcA kXK	般運
AcC ArD	半百
AcC BlA	半坡
AcC CrD	半白
AcC E5B	半點
AcC HgA	半年
AcC I2D	半拉
AcC ILC	半路
AcC LBD	半軸
AcC LKC	絆住
AcC LpA	半場
AcC PaI	半蹲
AcC XwD	半職
AcC dDB	半拱
AcC dlC	半個
AcC dpD	絆腳
AcC dvC	半徑
AcC ejA	絆跤
AcC fHA	半旗
AcC fiE	半橋
AcC fyA	半球
AcC gZL	半月
AcC h1E	半音
AcC hiA	半腰
AcC ipB	半響
AcD AKC	撥付
AcD GAB	撥動
AcD IAC	撥弄
AcD N4D	撥接
AcD NHB	撥子
AcD NzC	撥奏
AcD XuC	撥正
AcD auD	襏襫
AcD eTA	撥開
AcD lDC	撥用
AdA AED	斑駁/班駁
AdA ASC	班輩
AdA AdA	斑斑
AdA CrD	斑白/班白
AdA EAA	斑鶇
AdA GTA	班檯
AdA GTC	班代
AdA GkC	班導
AdA ILC	斑鷺
AdA IMB	斑鱧
AdA IVI	班輪
AdA IvA	斑羚
AdA JBD	斑竹/班竹
AdA KiA	班超
AdA NHB	班子
AdA NLB	班組
AdA OkB	班草
AdA QfC	班線
AdA VGA	般師/班師
AdA XKB	班主
AdA Z1D	班什
AdA ZpC	班上
AdA dHA	班基
AdA dIA	班機
AdA dLC	班固
AdA dVD	班吉
AdA dlI	班戈
AdA dyA	斑鳩
AdA eSK	斑塊
AdA fHA	班期
AdA inI	班花
AdB AKB	板斧
AdB AdB	板板
AdB AkC	板報
AdB AvD	板壁
AdB CFE	板皮
AdB DfC	版面
AdB DgC	板麵
AdB GhA	板條
AdB IVD	板栗
AdB IzA	板樓
AdB JBD	板築/版築
AdB JEA	板樁
AdB LNC	板滯
AdB NHB	板子
AdB OGC	版次
AdB SeD	板扎
AdB UpC	板狀
AdB XFB	板紙
AdB XKB	板主/版主
AdB aNK	版稅
AdB awD	版式
AdB dFI	板規
AdB dgD	板結
AdB eSK	板塊/版塊
AdB exD	版刻
AdB fiE	板橋
AdB fyA	板球
AdB geB	板眼
AdB gnA	板牙
AdB h7D	板鴨
AdB hgA	板煙
AdB jLA	板胡
AdB lyA	板油
AeC SpA	扮裝
AeC eCD	扮酷
AeD A9D	八法
AeD CLC	八步
AeD ClA	八婆
AeD DGF	八美
AeD ExD	八德
AeD IHB	八里
AeD IkB	八老
AeD LBA	八沖
AeD QfA	八仙
AeD Z1D	八十
AeD dED	八角
AeD dLB	八股
AeD dQC	八戒
AeD dlA	八哥
AeD dqA	八綱
AeD eTA	八開
AeD eqL	八廓
AeD fHA	八旗
AeD fpA	八強
AeD gZL	八月
AeD h1E	八音
AfA DkA	鞭毛
AfA FcD	鞭撻
AfA KHA	鞭笞
AfA NgD	鞭節
AfA TtD	鞭策
AfA jbA	鞭痕
AfB j6D	褊狹
AfG AsA	變兵
AfG CVA	變頻
AfG DXA	變文
AfG ExD	變得
AfG FAA	變通
AfG FMB	變體
AfG FgA	變天
AfG GgC	變電
AfG GkB	變道
AfG HcJ	變暖
AfG IcK	變亂
AfG JHB	變徵
AfG NgD	變節
AfG NiA	變焦
AfG QAD	變速
AfG QuC	變性
AfG QvA	變星
AfG QyA	變修
AfG YyB	變醜
AfG ZuA	變成
AfG auA	變聲
AfG cfJ	變軟
AfG dAA	變工
AfG dLC	變故
AfG dPK	變卦
AfG dnC	變價
AfG fDD	變局
AfG gZI	變元
AfG gtC	變硬
AfG h2C	變暗
AfG ixD	變黑
AfG jAA	變紅
AfG kFI	變為
AfG luD	變易
AgA AGF	邊鄙
AgA BDA	邊鋒
AgA CNC	邊幣
AgA DBD	邊牧
AgA DVA	邊民
AgA DaA	邊門
AgA GGC	邊地
AgA GvA	邊庭
AgA GzA	邊頭
AgA ILC	邊路
AgA PTA	邊材
AgA QTC	邊塞
AgA QfC	邊線
AgA QpA	邊廂
AgA ZuA	邊城
AgA auA	邊聲
AgA cFA	邊兒
AgA d4F	邊檢
AgA ddI	邊關
AgA epI	邊框
AgA gJA	蝙魚
AgA h1E	邊音
AgA iVG	邊釁
AgA jdK	邊患
AgA jkC	編号
AgA lNC	邊裔
AgA lfI	邊沿/邊緣
AgC ALC	遍布
AgC FMB	遍體
AgC IvD	遍歷
AgC aVA	遍身
AiA XHC	標識
AiF AkC	表報
AiF CcA	表盤
AiF EOC	表帶
AiF PHC	表字
AiF QkB	表嫂
AiF RpB	表象
AiF TtD	表冊
AiF XpA	表彰/表章
AiF XwC	表證
AiF YuD	表尺
AiF aBD	表叔
AiF dAA	表功
AiF dHC	表記
AiF dLA	表姑
AiF dlA	表哥
AiF h1E	表音
AiF hHC	表意
AiF haI	表溫
AiF kGK	表位
AiG jLA	裱糊
AjA AGC	包庇
AjA AjA	包包
AjA BgC	苞片
AjA CFE	包皮
AjA CeC	包辦
AjA DMB	包米/苞米
AjA F2A	包探
AjA FSK	包退
AjA GTC	包袋
AjA GzA	包頭
AjA HqA	包囊
AjA I3B	包攬
AjA IlA	包羅
AjA LKC	包住
AjA LpA	包場
AjA NHB	包子
AjA NLA	包租
AjA OTC	包菜
AjA PxA	包層
AjA QDD	包粟/苞粟
AjA QpA	包廂
AjA SeD	包扎/包紮
AjA XwB	包拯
AjA bfI	包船
AjA cFB	包爾
AjA d1E	包金
AjA dAA	包公/包工
AjA dAD	包穀/苞穀
AjA dJB	包舉
AjA dVE	包巾
AjA dcJ	包管
AjA deC	包間
AjA dnC	包價
AjA gVE	包銀
AjA gZL	包月
AjA j2A	包含/包涵
AjA jcK	包換
AjA jlA	包河
AjA kyA	包郵
AjA loC	包夜
AjB GAD	飽讀
AjB LeC	飽綻
AjB OcA	飽餐
AjB ZpA	飽嘗
AjB j2A	飽含
AjC NHB	豹子
AjC ffM	豹拳
AkA A4F	褒貶
AkA JBA	褒忠
AkA RHB	褒姒
AkA gFG	褒義
AkA lpA	褒揚
AkB AeD	保八
AkB AiE	保鑣
AkB BBA	寶豐
AkB BiA	保鏢
AkB ClB	寶爸
AkB CvA	寶瓶
AkB DLB	寶媽
AkB DSA	保媒
AkB DXD	寶物
AkB DiE	保苗
AkB DnB	寶馬
AkB DsC	保命
AkB DzC	保姆/褓姆
AkB EMB	保底
AkB EgB	寶典
AkB ExD	保德
AkB F3D	寶塔
AkB F5D	寶貼
AkB GvA	保亭
AkB I1A	寶林
AkB I3A	寶藍
AkB IlA	保羅
AkB LKC	保住
AkB OuA	寶清
AkB PfI	保全
AkB PqA	保藏
AkB PuB	保靖
AkB QAC	保送
AkB QyA	保修
AkB VeA	保山/寶山
AkB XHC	寶誌
AkB XVJ	保准
AkB aJA	寶書
AkB bfI	寶船
AkB cFB	保爾
AkB cVA	保人
AkB d7D	保甲
AkB dED	保角
AkB dLC	保固
AkB dMA	寶雞
AkB dgD	保潔/寶潔
AkB dnC	保駕
AkB dqA	寶鋼
AkB eLC	寶庫
AkB eqA	保康
AkB fZC	保健
AkB ggC	保研
AkB haI	保溫
AkB hcA	保安/寶安
AkB ilK	寶貨
AkB kyB	保有
AkB kyC	保佑/保祐
AkC AUC	報廢
AkC BMA	報批
AkC CcA	報盤
AkC DqD	報幕
AkC E2D	報答
AkC EcI	報端
AkC EkC	報到
AkC ExD	報德
AkC F5D	報帖
AkC GAA	報童
AkC GhA	報條
AkC GkC	報導
AkC GvA	報亭
AkC GzA	報頭
AkC JpC	報帳
AkC NHB	報子
AkC P4D	報捷
AkC QVC	報信
AkC QiA	報銷
AkC ZoB	報社
AkC a1B	報審
AkC cVA	報人
AkC d4F	報檢
AkC dAA	報功
AkC dQC	報界
AkC dcI	報官
AkC dxL	報國
AkC e5A	報謙
AkC ekB	報考
AkC fyA	報仇
AkC hbA	報恩
AkC hyA	報憂
AkC iHB	報喜
AkC ihB	報曉
AkC jMC	報系
AkC jjC	報效
AkC lHB	報以
AlA ALB	波譜
AlA AnC	波霸
AlA CqA	波旁
AlA DVH	波密
AlA DXA	波紋
AlA DfC	波面
AlA ExD	波德
AlA GcK	波段
AlA GkC	波導
AlA GxD	波特
AlA IcA	波蘭
AlA IlA	波羅
AlA QFA	波斯
AlA UpC	波狀
AlA aDD	波束
AlA dGK	波季
AlA gqA	波昂
AlA h1E	波音
AlA hbA	波恩
AlA ixD	波黑
AlA jlA	波河
AlA jvA	波形
AlA lpA	波陽
AlC AZD	播發
AlC AkC	播報
AlC IAC	播弄
AlC QAC	播送
AlC dEB	播講
AlC erD	播客
AlC h1E	播音
AnA AnA	巴巴
AnA DqD	巴莫
AnA EAA	巴東
AnA ExA	巴登
AnA EzB	巴斗
AnA FgD	巴鐵
AnA GqA	巴塘
AnA GxD	巴特
AnA GzC	巴豆
AnA H2A	巴南
AnA I1A	巴林
AnA I2D	芭拉
AnA IGC	巴利
AnA IHB	巴里
AnA IMA	巴黎
AnA IwD	巴力
AnA JBA	巴中
AnA MyB	巴紐
AnA QFA	巴斯
AnA QMA	巴西
AnA QVA	巴新
AnA QcD	巴薩
AnA QfA	巴仙
AnA RDA	巴松
AnA SeD	巴扎
AnA VeA	巴山
AnA XpB	巴掌
AnA XyA	巴州
AnA ZDD	巴蜀
AnA d1E	巴金
AnA dgD	巴結
AnA dlA	巴哥
AnA dsD	巴戟
AnA eLC	巴庫
AnA g2D	巴哈
AnA gfG	巴彥
AnA hLA	巴烏
AnA hlA	巴阿
AnA irD	巴赫
AnA lHB	巴以
AnB AsC	把柄
AnB DNC	把袂
AnB DSC	把妹
AnB GlB	把舵
AnB GzA	把頭
AnB HhC	把尿
AnB IAC	把弄
AnB LHA	把持
AnB NHB	把子
AnB NyB	把酒
AnB awD	把式
AnB ayB	把手
AnB ddI	把關
AnB haJ	把穩
AnC E5A	霸佔
AnC GkB	霸道
AnC IwA	霸凌
AnC LpA	靶場
AnC NHB	靶子
AnC PlK	霸座
AnC Q1A	靶心
AnC XFB	靶紙
AnC XyA	霸州
AnC bfI	靶船
AnC dIA	霸機/靶機
AnC ffM	霸權
AnC fiE	灞橋
AnC g8D	霸業
ApA IhA	枋寮
ApA VeA	枋山
AqA BLB	幫浦
AqA BPC	幫派
AqA CeC	幫辦
AqA LKA	幫廚
AqA NHB	幫子
AqA TWC	幫襯
AqA ayB	幫手
AqA dAA	幫工
AqA eEA	幫腔
AqA iDA	幫凶
AqA jeA	幫閑
AqD CrD	博白
AqD DXA	博文
AqD DXD	博物
AqD ExD	博得/博德
AqD EzC	博鬥
AqD GAB	博動
AqD GkC	博導
AqD I3B	博覽
AqD IlA	博羅
AqD OTB	博彩
AqD QVC	博訊
AqD VeA	博山
AqD XKB	博主
AqD dLB	博古
AqD erD	博客
AqD gkA	博鰲
AqD gnB	博雅
AqD jED	博學
AqD jLA	博湖
AqD kyB	博友
ArD CSB	百倍
ArD CsC	百病
ArD DXD	百物
ArD DZC	百萬
ArD DdD	百帕
ArD DqA	百忙
ArD DzB	伯母
ArD ELA	伯都
ArD I1A	柏林
ArD IHB	百里
ArD IvA	百靈
ArD NpD	伯爵
ArD ODD	迫促
ArD OkB	百草
ArD QlI	伯莎
ArD VwD	百色
ArD YfI	百川
ArD Z1D	百十
ArD aBD	伯叔
ArD ayC	百獸
ArD dAD	百穀
ArD dlJ	百果
ArD dnA	百家
ArD dpD	百腳
ArD ffH	伯傑
ArD fpA	百強
ArD gdA	伯顏
ArD hII	百威
ArD hbA	伯恩
ArD ipA	柏鄉/百香
ArD jEA	迫降
ArD kGK	百位
ArD lJA	百餘
ArD lfL	柏悅
AsA A9D	兵法
AsA AfG	兵變
AsA DnB	兵馬
AsA GSK	兵隊
AsA IcK	兵亂
AsA J6C	兵站
AsA UHB	兵士
AsA XNC	兵制
AsA aJA	兵書
AsA apC	兵餉
AsA bfI	兵船
AsA cBA	兵戎
AsA cVC	兵刃
AsA dlI	兵戈
AsA dnA	兵家
AsA eLC	兵庫
AsA ffM	兵權
AsA gFF	兵蟻
AsA gZI	兵源
AsA j7B	兵艦
AsA kXI	兵員
AsA luI	兵營
AsA luL	兵役
AsB AVH	秉筆
AsB DXA	炳文
AsB ExB	丙等
AsB GqA	丙糖
AsB NHB	丙子
AsB QVL	丙戌
AsB QuC	秉性
AsB XDD	炳燭/秉燭
AsB ZVA	丙辰
AsB ZVI	丙醇
AsB aVA	丙申
AsB cfA	炳然
AsB dAA	秉公
AsB dHA	丙基
AsB gLB	丙午
AsB icK	炳煥
AsB jvA	丙型
AsB liC	炳耀
AsC XuC	柄政
AsC ZVA	柄臣
AsC dxL	柄國
AsC ffM	柄權
AsD IDD	碧綠
AsD QFB	碧璽
AsD eAA	碧空
AsD gDD	碧玉
AsD geB	碧眼
AsD igL	碧血
AtA EOC	繃帶
AtA NHB	繃子
AtA UpA	繃床
AtA dVB	繃緊
AtA jqI	繃簧
AtC IfD	迸裂
AtC IyA	迸流
AtD eTA	擘開
AuQ A9D	拼法
AuQ AdB	拼板/拼版
AuQ F5D	拼貼
AuQ GAD	拼讀
AuQ IAB	拼攏
AuQ JED	拼桌
AuQ N4D	拼接
AuQ OcA	拼餐
AuQ PHC	拼字
AuQ SpA	拼裝
AuQ XyA	并州
AuQ ZuA	拼成
AuQ erD	拼客
AuR CIA	餅肥
AuR GLA	餅圖
AuR NHB	餅子
AuR cHC	餅餌
AuR hAD	餅屋
AuS EqC	摒擋
AuT RoC	璧謝
AuT VeA	璧山
AuT gDD	璧玉
AvD AkC	壁報
AvD ExA	壁燈
AvD F3B	壁毯
AvD I1D	壁立
AvD IGJ	壁壘
AvD ILA	壁爐
AvD QpA	壁廂
AvD UJC	壁助
AvD XFB	壁紙
